"Name","Created","Runtime","State","test_score","dataset","model","e5_model_name","fold"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_no_text_0","2026-09-01T23:52:47.000Z","33","finished","0.8432573873317647","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabm_MUL_TEXT_MELBOURNE_AIRBNB_text_only_0","2026-09-01T23:32:40.000Z","1330","finished","0.8018628606555914","MUL_TEXT_MELBOURNE_AIRBNB","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_MUL_TEXT_MELBOURNE_AIRBNB_no_text_0","2026-09-01T23:32:09.000Z","27","finished","0.8414791398398662","MUL_TEXT_MELBOURNE_AIRBNB","TabM Ⓜ️","intfloat/e5-small-v2","0"
"cat_MUL_TEXT_MELBOURNE_AIRBNB_all_0","2026-09-01T23:30:42.000Z","1448","finished","0.836201348190779","MUL_TEXT_MELBOURNE_AIRBNB","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_MUL_TEXT_MELBOURNE_AIRBNB_no_text_0","2026-09-01T23:30:40.000Z","85","finished","0.8374835727992368","MUL_TEXT_MELBOURNE_AIRBNB","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_MUL_TEXT_MELBOURNE_AIRBNB_text_only_0","2026-09-01T23:30:40.000Z","1347","finished","0.7814457446711797","MUL_TEXT_MELBOURNE_AIRBNB","CatBoost 😸","intfloat/e5-small-v2","0"
"light_MUL_TEXT_MELBOURNE_AIRBNB_all_0","2026-09-01T23:30:29.000Z","1332","finished","0.8171779281657798","MUL_TEXT_MELBOURNE_AIRBNB","LightGBM 💡","intfloat/e5-small-v2","0"
"light_MUL_TEXT_MELBOURNE_AIRBNB_text_only_0","2026-09-01T23:30:20.000Z","1342","finished","0.7543345251235192","MUL_TEXT_MELBOURNE_AIRBNB","LightGBM 💡","intfloat/e5-small-v2","0"
"light_MUL_TEXT_MELBOURNE_AIRBNB_no_text_0","2026-09-01T23:30:16.000Z","22","finished","0.8130791138347162","MUL_TEXT_MELBOURNE_AIRBNB","LightGBM 💡","intfloat/e5-small-v2","0"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_all_2","2026-09-01T23:26:42.000Z","35","finished","0.8303571428571428","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_text_only_2","2026-09-01T23:26:33.000Z","36","finished","0.7202380952380952","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_no_text_2","2026-09-01T23:26:32.000Z","15","finished","0.8267857142857142","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_all_2","2026-09-01T23:26:21.000Z","38","finished","0.8247023809523808","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_text_only_2","2026-09-01T23:26:13.000Z","36","finished","0.7214285714285714","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_no_text_2","2026-09-01T23:26:11.000Z","15","finished","0.8101190476190476","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabm_BIN_TEXT_IMDB_GENRE_all_2","2026-09-01T23:26:06.000Z","33","finished","0.8047619047619048","BIN_TEXT_IMDB_GENRE","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_BIN_TEXT_IMDB_GENRE_text_only_2","2026-09-01T23:25:50.000Z","36","finished","0.7011904761904763","BIN_TEXT_IMDB_GENRE","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_BIN_TEXT_IMDB_GENRE_no_text_2","2026-09-01T23:25:50.000Z","15","finished","0.8160714285714287","BIN_TEXT_IMDB_GENRE","TabM Ⓜ️","intfloat/e5-small-v2","2"
"cat_BIN_TEXT_IMDB_GENRE_all_2","2026-09-01T23:25:40.000Z","36","finished","0.8261904761904761","BIN_TEXT_IMDB_GENRE","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_BIN_TEXT_IMDB_GENRE_text_only_2","2026-09-01T23:25:30.000Z","36","finished","0.7285714285714286","BIN_TEXT_IMDB_GENRE","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_BIN_TEXT_IMDB_GENRE_no_text_2","2026-09-01T23:25:29.000Z","14","finished","0.8","BIN_TEXT_IMDB_GENRE","CatBoost 😸","intfloat/e5-small-v2","2"
"light_BIN_TEXT_IMDB_GENRE_all_2","2026-09-01T23:25:29.000Z","33","finished","0.8428571428571429","BIN_TEXT_IMDB_GENRE","LightGBM 💡","intfloat/e5-small-v2","2"
"light_BIN_TEXT_IMDB_GENRE_text_only_2","2026-09-01T23:25:14.000Z","34","finished","0.6630952380952381","BIN_TEXT_IMDB_GENRE","LightGBM 💡","intfloat/e5-small-v2","2"
"light_BIN_TEXT_IMDB_GENRE_no_text_2","2026-09-01T23:25:09.000Z","14","finished","0.756547619047619","BIN_TEXT_IMDB_GENRE","LightGBM 💡","intfloat/e5-small-v2","2"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_all_1","2026-09-01T23:24:57.000Z","38","finished","0.8946428571428572","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_text_only_1","2026-09-01T23:24:52.000Z","35","finished","0.7821428571428571","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_no_text_1","2026-09-01T23:24:48.000Z","15","finished","0.8875","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_all_1","2026-09-01T23:24:47.000Z","37","finished","0.894047619047619","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_text_only_1","2026-09-01T23:24:31.000Z","38","finished","0.76875","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_no_text_1","2026-09-01T23:24:27.000Z","14","finished","0.8886904761904761","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabm_BIN_TEXT_IMDB_GENRE_all_1","2026-09-01T23:24:16.000Z","35","finished","0.9136904761904764","BIN_TEXT_IMDB_GENRE","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_BIN_TEXT_IMDB_GENRE_text_only_1","2026-09-01T23:24:15.000Z","33","finished","0.7886904761904763","BIN_TEXT_IMDB_GENRE","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_BIN_TEXT_IMDB_GENRE_no_text_1","2026-09-01T23:24:05.000Z","15","finished","0.8851190476190476","BIN_TEXT_IMDB_GENRE","TabM Ⓜ️","intfloat/e5-small-v2","1"
"cat_BIN_TEXT_IMDB_GENRE_all_1","2026-09-01T23:24:05.000Z","37","finished","0.8523809523809525","BIN_TEXT_IMDB_GENRE","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_BIN_TEXT_IMDB_GENRE_text_only_1","2026-09-01T23:23:49.000Z","37","finished","0.719047619047619","BIN_TEXT_IMDB_GENRE","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_BIN_TEXT_IMDB_GENRE_no_text_1","2026-09-01T23:23:44.000Z","15","finished","0.8732142857142857","BIN_TEXT_IMDB_GENRE","CatBoost 😸","intfloat/e5-small-v2","1"
"light_BIN_TEXT_IMDB_GENRE_text_only_1","2026-09-01T23:23:39.000Z","32","finished","0.6892857142857143","BIN_TEXT_IMDB_GENRE","LightGBM 💡","intfloat/e5-small-v2","1"
"light_BIN_TEXT_IMDB_GENRE_all_1","2026-09-01T23:23:39.000Z","33","finished","0.8184523809523809","BIN_TEXT_IMDB_GENRE","LightGBM 💡","intfloat/e5-small-v2","1"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_all_0","2026-09-01T23:23:23.000Z","36","finished","0.8419642857142857","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"light_BIN_TEXT_IMDB_GENRE_no_text_1","2026-09-01T23:23:23.000Z","15","finished","0.8648809523809524","BIN_TEXT_IMDB_GENRE","LightGBM 💡","intfloat/e5-small-v2","1"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_text_only_0","2026-09-01T23:23:08.000Z","36","finished","0.7464285714285714","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_no_text_0","2026-09-01T23:23:02.000Z","14","finished","0.8035714285714286","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_all_0","2026-09-01T23:22:57.000Z","36","finished","0.8232142857142857","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_text_only_0","2026-09-01T23:22:56.000Z","36","finished","0.7351190476190477","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_no_text_0","2026-09-01T23:22:46.000Z","16","finished","0.7913690476190476","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabm_BIN_TEXT_IMDB_GENRE_all_0","2026-09-01T23:22:41.000Z","35","finished","0.8172619047619047","BIN_TEXT_IMDB_GENRE","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_BIN_TEXT_IMDB_GENRE_text_only_0","2026-09-01T23:22:25.000Z","34","finished","0.7476190476190476","BIN_TEXT_IMDB_GENRE","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_BIN_TEXT_IMDB_GENRE_no_text_0","2026-09-01T23:22:25.000Z","15","finished","0.7660714285714285","BIN_TEXT_IMDB_GENRE","TabM Ⓜ️","intfloat/e5-small-v2","0"
"cat_BIN_TEXT_IMDB_GENRE_all_0","2026-09-01T23:22:20.000Z","34","finished","0.8119047619047619","BIN_TEXT_IMDB_GENRE","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_BIN_TEXT_IMDB_GENRE_text_only_0","2026-09-01T23:22:15.000Z","36","finished","0.738095238095238","BIN_TEXT_IMDB_GENRE","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_BIN_TEXT_IMDB_GENRE_no_text_0","2026-09-01T23:22:04.000Z","14","finished","0.7636904761904763","BIN_TEXT_IMDB_GENRE","CatBoost 😸","intfloat/e5-small-v2","0"
"light_BIN_TEXT_IMDB_GENRE_all_0","2026-09-01T23:21:43.000Z","33","finished","0.7738095238095238","BIN_TEXT_IMDB_GENRE","LightGBM 💡","intfloat/e5-small-v2","0"
"light_BIN_TEXT_IMDB_GENRE_text_only_0","2026-09-01T23:21:38.000Z","33","finished","0.7160714285714286","BIN_TEXT_IMDB_GENRE","LightGBM 💡","intfloat/e5-small-v2","0"
"light_BIN_TEXT_IMDB_GENRE_no_text_0","2026-09-01T23:21:16.000Z","15","finished","0.7327380952380953","BIN_TEXT_IMDB_GENRE","LightGBM 💡","intfloat/e5-small-v2","0"
"tabpfnv2p5_MUL_TEXT_NEWS_CHANNEL_all_2","2026-09-01T23:14:01.000Z","92","finished","0.8286678688905306","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2p5_MUL_TEXT_NEWS_CHANNEL_text_only_2","2026-09-01T23:13:56.000Z","91","finished","0.6116362490119744","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2p5_MUL_TEXT_NEWS_CHANNEL_no_text_2","2026-09-01T23:13:40.000Z","18","finished","0.8183544891118154","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2_MUL_TEXT_NEWS_CHANNEL_all_2","2026-09-01T23:13:25.000Z","93","finished","0.8224963317763803","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_MUL_TEXT_NEWS_CHANNEL_text_only_2","2026-09-01T23:13:20.000Z","94","finished","0.6093561325220954","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_MUL_TEXT_NEWS_CHANNEL_no_text_2","2026-09-01T23:12:58.000Z","19","finished","0.8129432192278033","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabm_MUL_TEXT_NEWS_CHANNEL_all_2","2026-09-01T23:12:39.000Z","88","finished","0.8130387437135601","MUL_TEXT_NEWS_CHANNEL","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_MUL_TEXT_NEWS_CHANNEL_text_only_2","2026-09-01T23:12:27.000Z","87","finished","0.6141052185054919","MUL_TEXT_NEWS_CHANNEL","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_MUL_TEXT_NEWS_CHANNEL_no_text_2","2026-09-01T23:12:12.000Z","22","finished","0.8035674827893811","MUL_TEXT_NEWS_CHANNEL","TabM Ⓜ️","intfloat/e5-small-v2","2"
"cat_MUL_TEXT_NEWS_CHANNEL_all_2","2026-09-01T23:12:06.000Z","87","finished","0.7987044629274899","MUL_TEXT_NEWS_CHANNEL","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_MUL_TEXT_NEWS_CHANNEL_text_only_2","2026-09-01T23:11:57.000Z","82","finished","0.6056874623740321","MUL_TEXT_NEWS_CHANNEL","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_MUL_TEXT_NEWS_CHANNEL_no_text_2","2026-09-01T23:11:31.000Z","19","finished","0.7962190003084451","MUL_TEXT_NEWS_CHANNEL","CatBoost 😸","intfloat/e5-small-v2","2"
"light_MUL_TEXT_NEWS_CHANNEL_all_2","2026-09-01T23:11:29.000Z","83","finished","0.7921282896578196","MUL_TEXT_NEWS_CHANNEL","LightGBM 💡","intfloat/e5-small-v2","2"
"light_MUL_TEXT_NEWS_CHANNEL_text_only_2","2026-09-01T23:10:59.000Z","82","finished","0.584676586171216","MUL_TEXT_NEWS_CHANNEL","LightGBM 💡","intfloat/e5-small-v2","2"
"light_MUL_TEXT_NEWS_CHANNEL_no_text_2","2026-09-01T23:10:38.000Z","14","finished","0.7832029287984555","MUL_TEXT_NEWS_CHANNEL","LightGBM 💡","intfloat/e5-small-v2","2"
"tabpfnv2p5_MUL_TEXT_NEWS_CHANNEL_all_1","2026-09-01T23:10:33.000Z","93","finished","0.8249583483585585","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_MUL_TEXT_NEWS_CHANNEL_text_only_1","2026-09-01T23:10:32.000Z","89","finished","0.6272546520302962","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_MUL_TEXT_NEWS_CHANNEL_no_text_1","2026-09-01T23:10:10.000Z","19","finished","0.8165568611638552","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2_MUL_TEXT_NEWS_CHANNEL_all_1","2026-09-01T23:09:57.000Z","92","finished","0.8211335640016185","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_MUL_TEXT_NEWS_CHANNEL_text_only_1","2026-09-01T23:09:50.000Z","94","finished","0.6220049605609721","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_MUL_TEXT_NEWS_CHANNEL_no_text_1","2026-09-01T23:09:35.000Z","18","finished","0.8116860217761421","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabm_MUL_TEXT_NEWS_CHANNEL_all_1","2026-09-01T23:09:09.000Z","86","finished","0.8092066010456244","MUL_TEXT_NEWS_CHANNEL","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_MUL_TEXT_NEWS_CHANNEL_text_only_1","2026-09-01T23:09:03.000Z","86","finished","0.6289815849440553","MUL_TEXT_NEWS_CHANNEL","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_MUL_TEXT_NEWS_CHANNEL_no_text_1","2026-09-01T23:08:42.000Z","20","finished","0.8002722938225234","MUL_TEXT_NEWS_CHANNEL","TabM Ⓜ️","intfloat/e5-small-v2","1"
"cat_MUL_TEXT_NEWS_CHANNEL_all_1","2026-09-01T23:08:41.000Z","86","finished","0.8005816535456174","MUL_TEXT_NEWS_CHANNEL","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_MUL_TEXT_NEWS_CHANNEL_text_only_1","2026-09-01T23:08:21.000Z","85","finished","0.6219368872689426","MUL_TEXT_NEWS_CHANNEL","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_MUL_TEXT_NEWS_CHANNEL_no_text_1","2026-09-01T23:08:20.000Z","18","finished","0.7976746791222834","MUL_TEXT_NEWS_CHANNEL","CatBoost 😸","intfloat/e5-small-v2","1"
"light_MUL_TEXT_NEWS_CHANNEL_all_1","2026-09-01T23:08:12.000Z","79","finished","0.7901494036579798","MUL_TEXT_NEWS_CHANNEL","LightGBM 💡","intfloat/e5-small-v2","1"
"light_MUL_TEXT_NEWS_CHANNEL_text_only_1","2026-09-01T23:07:34.000Z","83","finished","0.5934256264301282","MUL_TEXT_NEWS_CHANNEL","LightGBM 💡","intfloat/e5-small-v2","1"
"light_MUL_TEXT_NEWS_CHANNEL_no_text_1","2026-09-01T23:07:13.000Z","15","finished","0.7855167999234491","MUL_TEXT_NEWS_CHANNEL","LightGBM 💡","intfloat/e5-small-v2","1"
"tabpfnv2p5_MUL_TEXT_NEWS_CHANNEL_all_0","2026-09-01T23:07:03.000Z","93","finished","0.8233020455049322","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2p5_MUL_TEXT_NEWS_CHANNEL_text_only_0","2026-09-01T23:06:46.000Z","90","finished","0.613540622991264","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2_MUL_TEXT_NEWS_CHANNEL_all_0","2026-09-01T23:06:42.000Z","96","finished","0.8136830187896908","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2p5_MUL_TEXT_NEWS_CHANNEL_no_text_0","2026-09-01T23:06:42.000Z","18","finished","0.8139642867089519","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","0"
"tabpfnv2_MUL_TEXT_NEWS_CHANNEL_text_only_0","2026-09-01T23:06:38.000Z","89","finished","0.6033557706267784","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabpfnv2_MUL_TEXT_NEWS_CHANNEL_no_text_0","2026-09-01T23:06:16.000Z","20","finished","0.8119932597488004","MUL_TEXT_NEWS_CHANNEL","TabPFN-v2 🤯","intfloat/e5-small-v2","0"
"tabm_MUL_TEXT_NEWS_CHANNEL_all_0","2026-09-01T23:05:39.000Z","88","finished","0.8119246852326357","MUL_TEXT_NEWS_CHANNEL","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_MUL_TEXT_NEWS_CHANNEL_text_only_0","2026-09-01T23:05:13.000Z","86","finished","0.6057857029259729","MUL_TEXT_NEWS_CHANNEL","TabM Ⓜ️","intfloat/e5-small-v2","0"
"tabm_MUL_TEXT_NEWS_CHANNEL_no_text_0","2026-09-01T23:05:13.000Z","20","finished","0.8023692228962709","MUL_TEXT_NEWS_CHANNEL","TabM Ⓜ️","intfloat/e5-small-v2","0"
"cat_MUL_TEXT_NEWS_CHANNEL_all_0","2026-09-01T23:05:12.000Z","87","finished","0.7928280090447725","MUL_TEXT_NEWS_CHANNEL","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_MUL_TEXT_NEWS_CHANNEL_text_only_0","2026-09-01T23:05:09.000Z","83","finished","0.6096010537665474","MUL_TEXT_NEWS_CHANNEL","CatBoost 😸","intfloat/e5-small-v2","0"
"cat_MUL_TEXT_NEWS_CHANNEL_no_text_0","2026-09-01T23:04:50.000Z","18","finished","0.7920276737943266","MUL_TEXT_NEWS_CHANNEL","CatBoost 😸","intfloat/e5-small-v2","0"
"light_MUL_TEXT_NEWS_CHANNEL_all_0","2026-09-01T23:04:47.000Z","83","finished","0.7860343887833241","MUL_TEXT_NEWS_CHANNEL","LightGBM 💡","intfloat/e5-small-v2","0"
"light_MUL_TEXT_NEWS_CHANNEL_text_only_0","2026-09-01T23:03:44.000Z","83","finished","0.5874253809462443","MUL_TEXT_NEWS_CHANNEL","LightGBM 💡","intfloat/e5-small-v2","0"
"light_MUL_TEXT_NEWS_CHANNEL_no_text_0","2026-09-01T23:03:22.000Z","17","finished","0.7854736383388846","MUL_TEXT_NEWS_CHANNEL","LightGBM 💡","intfloat/e5-small-v2","0"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_all_2","2026-09-01T22:55:27.000Z","110","finished","0.6161851281586812","BIN_TEXT_OSHA_INJURY","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_text_only_2","2026-09-01T22:55:15.000Z","109","finished","0.5664975998550856","BIN_TEXT_OSHA_INJURY","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_no_text_2","2026-09-01T22:55:09.000Z","15","finished","0.6232949913957069","BIN_TEXT_OSHA_INJURY","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","2"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_all_2","2026-09-01T22:54:45.000Z","110","finished","0.5950095100081514","BIN_TEXT_OSHA_INJURY","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_text_only_2","2026-09-01T22:54:40.000Z","117","finished","0.5561724481478127","BIN_TEXT_OSHA_INJURY","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_no_text_2","2026-09-01T22:54:24.000Z","14","finished","0.6244633638257405","BIN_TEXT_OSHA_INJURY","TabPFN-v2 🤯","intfloat/e5-small-v2","2"
"tabm_BIN_TEXT_OSHA_INJURY_all_2","2026-09-01T22:53:37.000Z","105","finished","0.5997645140838692","BIN_TEXT_OSHA_INJURY","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_BIN_TEXT_OSHA_INJURY_text_only_2","2026-09-01T22:53:26.000Z","103","finished","0.5684811158409564","BIN_TEXT_OSHA_INJURY","TabM Ⓜ️","intfloat/e5-small-v2","2"
"tabm_BIN_TEXT_OSHA_INJURY_no_text_2","2026-09-01T22:53:16.000Z","16","finished","0.5813603840231863","BIN_TEXT_OSHA_INJURY","TabM Ⓜ️","intfloat/e5-small-v2","2"
"cat_BIN_TEXT_OSHA_INJURY_all_2","2026-09-01T22:53:09.000Z","114","finished","0.610741780635812","BIN_TEXT_OSHA_INJURY","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_BIN_TEXT_OSHA_INJURY_text_only_2","2026-09-01T22:53:01.000Z","99","finished","0.5838601575944208","BIN_TEXT_OSHA_INJURY","CatBoost 😸","intfloat/e5-small-v2","2"
"cat_BIN_TEXT_OSHA_INJURY_no_text_2","2026-09-01T22:52:42.000Z","23","finished","0.6124082963499683","BIN_TEXT_OSHA_INJURY","CatBoost 😸","intfloat/e5-small-v2","2"
"light_BIN_TEXT_OSHA_INJURY_all_2","2026-09-01T22:52:39.000Z","102","finished","0.5622860248165927","BIN_TEXT_OSHA_INJURY","LightGBM 💡","intfloat/e5-small-v2","2"
"light_BIN_TEXT_OSHA_INJURY_text_only_2","2026-09-01T22:51:41.000Z","102","finished","0.5565075627207681","BIN_TEXT_OSHA_INJURY","LightGBM 💡","intfloat/e5-small-v2","2"
"light_BIN_TEXT_OSHA_INJURY_no_text_2","2026-09-01T22:51:25.000Z","14","finished","0.577991123992392","BIN_TEXT_OSHA_INJURY","LightGBM 💡","intfloat/e5-small-v2","2"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_all_1","2026-09-01T22:51:21.000Z","112","finished","0.5917851643872837","BIN_TEXT_OSHA_INJURY","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_text_only_1","2026-09-01T22:51:11.000Z","105","finished","0.5710080608640522","BIN_TEXT_OSHA_INJURY","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2p5_BIN_TEXT_OSHA_INJURY_no_text_1","2026-09-01T22:50:59.000Z","16","finished","0.5666787428674939","BIN_TEXT_OSHA_INJURY","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","1"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_all_1","2026-09-01T22:50:47.000Z","113","finished","0.5828366995743139","BIN_TEXT_OSHA_INJURY","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_text_only_1","2026-09-01T22:50:39.000Z","116","finished","0.574848292727108","BIN_TEXT_OSHA_INJURY","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabpfnv2_BIN_TEXT_OSHA_INJURY_no_text_1","2026-09-01T22:50:18.000Z","15","finished","0.5537270174803007","BIN_TEXT_OSHA_INJURY","TabPFN-v2 🤯","intfloat/e5-small-v2","1"
"tabm_BIN_TEXT_OSHA_INJURY_all_1","2026-09-01T22:49:35.000Z","104","finished","0.5776650665700571","BIN_TEXT_OSHA_INJURY","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_BIN_TEXT_OSHA_INJURY_text_only_1","2026-09-01T22:49:27.000Z","99","finished","0.57532832170999","BIN_TEXT_OSHA_INJURY","TabM Ⓜ️","intfloat/e5-small-v2","1"
"tabm_BIN_TEXT_OSHA_INJURY_no_text_1","2026-09-01T22:49:14.000Z","16","finished","0.5405579204782175","BIN_TEXT_OSHA_INJURY","TabM Ⓜ️","intfloat/e5-small-v2","1"
"cat_BIN_TEXT_OSHA_INJURY_all_1","2026-09-01T22:49:04.000Z","113","finished","0.584168100715515","BIN_TEXT_OSHA_INJURY","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_BIN_TEXT_OSHA_INJURY_text_only_1","2026-09-01T22:48:57.000Z","103","finished","0.5767050086042931","BIN_TEXT_OSHA_INJURY","CatBoost 😸","intfloat/e5-small-v2","1"
"cat_BIN_TEXT_OSHA_INJURY_no_text_1","2026-09-01T22:48:36.000Z","19","finished","0.5700932886513903","BIN_TEXT_OSHA_INJURY","CatBoost 😸","intfloat/e5-small-v2","1"
